ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
15409,24568,8,Nanette Byrnesz,25,202679333,Accountant,84880.65,7333.3875,5,6,14,0,No Data,33,11,2.23,9,Standard,1344.85,29.32362057,298,No,0,48.11534648,Low_spent_Medium_value_payments,813.8086531,Standard
15414,6604,1,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",15,8,3.67,1,Good,199.5,26.7456454,338,No,77.9707443,71.70915949,Low_spent_Medium_value_payments,226.9166531,Good
15415,6604,2,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",15,9,3.67,1,Good,199.5,30.4514405,339,No,77.9707443,71.70915949,Low_spent_Medium_value_payments,610.0827712,Good
15416,6604,3,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",15,9,3.67,1,Good,199.5,27.32227953,340,No,77.9707443,71.70915949,Low_spent_Medium_value_payments,277.7641252,Good
15417,6604,4,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",14,9,3.67,1,Good,199.5,34.41076027,341,No,77.9707443,71.70915949,High_spent_Large_value_payments,714.0337629,Good
15418,6604,5,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",14,9,3.67,1,Good,199.5,40.56025037,342,No,77.9707443,71.70915949,High_spent_Medium_value_payments,636.0165087,Good
15419,6604,6,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",16,9,3.67,4,Good,199.5,24.01565643,343,No,77.9707443,71.70915949,High_spent_Small_value_payments,381.0030346,Good
15420,6604,7,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",15,9,3.67,4,Good,199.5,24.40688675,344,No,77.9707443,71.70915949,Low_spent_Large_value_payments,358.8688451,Good
15421,6604,8,John McCrankb,41,77676966,Entrepreneur,77257.64,6237.136667,0,4,7,2,"Credit-Builder Loan, and Not Specified",15,9,3.67,4,Good,199.5,28.69734447,345,No,77.9707443,71.70915949,High_spent_Small_value_payments,645.9584547,Good
15426,26792,1,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",57,19,17.6,7,Bad,2695.38,26.02769141,134,Yes,28.01286507,18.77448554,Low_spent_Small_value_payments,248.4446685,Poor
15427,26792,2,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",61,20,17.6,7,Bad,2695.38,28.52195851,135,Yes,28.01286507,18.77448554,Low_spent_Small_value_payments,252.6551451,Poor
15428,26792,3,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",56,23,17.6,7,Bad,2695.38,34.65492329,136,Yes,28.01286507,18.77448554,Low_spent_Small_value_payments,287.4518324,Poor
15429,26792,4,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",61,20,17.6,7,Bad,2695.38,25.65817789,137,Yes,28.01286507,18.77448554,High_spent_Medium_value_payments,263.8807659,Poor
15430,26792,5,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",61,18,12.6,7,Bad,2695.38,34.81489913,138,Yes,28.01286507,18.77448554,Low_spent_Small_value_payments,267.4566095,Poor
15431,26792,6,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",61,20,17.6,7,Bad,2695.38,30.55279642,139,NM,28.01286507,18.77448554,Low_spent_Small_value_payments,258.3896187,Poor
15432,26792,7,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",61,20,17.6,7,Bad,2695.38,24.12740128,140,NM,28.01286507,18.77448554,Low_spent_Medium_value_payments,268.108435,Poor
15433,26792,8,laise Robinsono,28,517096321,Entrepreneur,8227.855,656.6545833,6,8,31,7,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",61,20,14.6,9,Bad,2695.38,25.87083697,141,Yes,28.01286507,18.77448554,Low_spent_Small_value_payments,266.2988195,Poor
15438,3638,1,Janm,28,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,15,3.34,10,Bad,3025.1,23.98057795,143,Yes,249.029405,71.94240072,High_spent_Medium_value_payments,131.2012412,Poor
15439,3638,2,Janm,28,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,15,3.34,10,Bad,3025.1,25.77346731,144,Yes,249.029405,71.94240072,Low_spent_Large_value_payments,194.1543466,Poor
15440,3638,3,Janm,28,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,15,3.34,10,Bad,3025.1,28.81273091,145,Yes,249.029405,71.94240072,Low_spent_Small_value_payments,245.1654277,Poor
15441,3638,4,Janm,28,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,15,3.34,10,Bad,3025.1,27.15617669,146,NM,249.029405,71.94240072,High_spent_Medium_value_payments,308.3689115,Poor
15442,3638,5,Janm,29,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,15,3.34,10,Bad,3025.1,40.35705996,147,Yes,249.029405,71.94240072,Low_spent_Large_value_payments,240.8451216,Standard
15443,3638,6,Janm,29,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,18,3.34,10,Bad,3025.1,28.41466019,148,Yes,249.029405,71.94240072,Low_spent_Small_value_payments,256.4996529,Standard
15444,3638,7,Janm,29,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,12,3.34,10,Bad,3025.1,28.22300024,149,Yes,249.029405,71.94240072,Low_spent_Small_value_payments,131.2012412,Standard
15445,3638,8,Janm,29,671457622,Mechanic,46264.71,3857.3925,8,9,27,7,"Mortgage Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",51,12,3.34,10,Bad,3025.1,31.95657064,150,Yes,249.029405,71.94240072,High_spent_Small_value_payments,269.1210006,Standard
15450,16150,1,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",16,17,5.08,3,Standard,690.71,33.97289536,373,Yes,41.83777445,27.8779973,Low_spent_Large_value_payments,266.7225453,Standard
15451,16150,2,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",12,17,5.08,3,Standard,690.71,38.39835443,374,Yes,41.83777445,27.8779973,High_spent_Medium_value_payments,384.1066121,Standard
15452,16150,3,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",7,14,8.08,3,Standard,690.71,40.00372237,375,Yes,41.83777445,27.8779973,Low_spent_Medium_value_payments,289.9175632,Standard
15453,16150,4,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",11,17,5.08,3,Standard,690.71,26.99950541,376,Yes,41.83777445,27.8779973,High_spent_Small_value_payments,355.2036448,Standard
15454,16150,5,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",8,17,5.08,3,Standard,690.71,37.14037384,377,Yes,41.83777445,27.8779973,High_spent_Medium_value_payments,401.9700616,Standard
15455,16150,6,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",12,15,6.08,3,Standard,690.71,34.88145225,378,Yes,41.83777445,27.8779973,Low_spent_Small_value_payments,265.5639462,Standard
15456,16150,7,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",12,17,8.08,3,Standard,690.71,38.87873925,379,Yes,41.83777445,27.8779973,High_spent_Small_value_payments,386.5569493,Standard
15457,16150,8,Tom Polansekt,45,45472495,Media_Manager,28942.3,2216.858333,8,3,13,2,"Mortgage Loan, and Student Loan",12,17,5.08,3,Standard,690.71,27.6662691,380,Yes,41.83777445,27.8779973,High_spent_Medium_value_payments,354.4034409,Good
15462,9874,1,Eva Kuehnenh,37,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,10,9.91,2,Good,1328.24,24.14633068,374,No,53.70497001,22.80830973,Low_spent_Small_value_payments,234.5343702,Standard
15463,9874,2,Eva Kuehnenh,37,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,10,15.91,2,Good,1328.24,34.20982851,374,No,53.70497001,22.80830973,High_spent_Large_value_payments,309.3731369,Poor
15464,9874,3,Eva Kuehnenh,38,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,10,9.91,2,Good,1328.24,30.77582871,375,No,53.70497001,22.80830973,Low_spent_Small_value_payments,246.9240727,Standard
15465,9874,4,Eva Kuehnenh,38,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",24,10,9.91,2,Good,1328.24,40.39668905,376,No,53.70497001,22.80830973,Low_spent_Small_value_payments,246.4670673,Poor
15466,9874,5,Eva Kuehnenh,38,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,10,9.91,2,Good,1328.24,33.33163531,377,NM,53.70497001,22.80830973,Low_spent_Small_value_payments,323.5435685,Poor
15467,9874,6,Eva Kuehnenh,38,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,7,9.91,7,Good,1328.24,33.9857882,378,No,53.70497001,22.80830973,Low_spent_Small_value_payments,300.3508894,Poor
15468,9874,7,Eva Kuehnenh,38,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",24,7,7.91,7,Good,1328.24,26.12965828,379,No,53.70497001,22.80830973,High_spent_Small_value_payments,315.8965092,Standard
15469,9874,8,Eva Kuehnenh,38,358889676,Accountant,20758.37,1458.864167,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,8,9.91,7,Good,1328.24,33.20402311,380,No,53.70497001,22.80830973,Low_spent_Medium_value_payments,277.8082677,Standard
15474,20187,1,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",23,11,11.18,3,Standard,819.71,37.27927544,328,No,27.74625367,30.23766342,Low_spent_Small_value_payments,294.278625,Standard
15475,20187,2,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",23,11,11.18,3,Standard,819.71,32.44862206,329,No,27.74625367,30.23766342,Low_spent_Small_value_payments,227.5917561,Standard
15476,20187,3,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",20,10,11.18,3,Standard,819.71,31.96402886,330,No,27.74625367,30.23766342,Low_spent_Small_value_payments,297.0437747,Standard
15477,20187,4,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",21,11,11.18,3,Standard,819.71,30.04626438,331,No,27.74625367,30.23766342,Low_spent_Medium_value_payments,276.8206353,Standard
15478,20187,5,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",25,11,11.18,7,Standard,819.71,31.34102805,332,NM,27.74625367,30.23766342,Low_spent_Medium_value_payments,281.2340459,Standard
15479,20187,6,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",23,11,11.18,7,Standard,819.71,31.69725883,333,No,27.74625367,30.23766342,Low_spent_Medium_value_payments,304.2615605,Standard
15480,20187,7,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",18,11,11.18,7,Standard,819.71,37.31164477,334,No,27.74625367,30.23766342,Low_spent_Large_value_payments,317.7087912,Standard
15481,20187,8,Jonathan Stempele,48,419121965,Lawyer,14303.125,1056.927083,5,3,20,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",23,9,11.18,7,Standard,819.71,35.68750396,335,No,27.74625367,30.23766342,Low_spent_Small_value_payments,242.8677196,Standard
15486,45284,1,Niak,54,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",3,10,0.95,4,Good,301.82,33.78191187,283,No,63.52164946,44.74674738,High_spent_Medium_value_payments,497.2421202,Standard
15487,45284,2,Niak,54,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",1,10,0.95,4,Good,301.82,29.01084817,284,No,63.52164946,44.74674738,High_spent_Medium_value_payments,510.6019722,Standard
15488,45284,3,Niak,54,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",3,10,0.95,4,Good,301.82,29.54078324,285,No,63.52164946,44.74674738,High_spent_Large_value_payments,518.2242698,Standard
15489,45284,4,Niak,54,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",3,10,0.95,6,Good,301.82,31.81592105,286,No,63.52164946,44.74674738,Low_spent_Small_value_payments,94.2970083,Standard
15490,45284,5,Niak,54,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",3,8,0.95,6,Good,301.82,35.32561028,287,No,63.52164946,44.74674738,High_spent_Medium_value_payments,440.153933,Standard
15491,45284,6,Niak,55,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",3,10,0.95,6,Good,301.82,30.36135253,288,No,63.52164946,44.74674738,High_spent_Medium_value_payments,272.4987918,Standard
15492,45284,7,Niak,55,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",3,10,0.95,6,Good,301.82,37.38327727,289,No,63.52164946,44.74674738,Low_spent_Small_value_payments,123.6917116,Standard
15493,45284,8,Niak,55,22680160,Media_Manager,43307.12,3864.926667,0,4,12,3,"Personal Loan, Not Specified, and Payday Loan",3,10,0.95,6,Good,301.82,37.04697238,290,No,63.52164946,44.74674738,High_spent_Medium_value_payments,416.5952695,Standard
15498,35274,1,Sheppardx,25,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,29,17,2.65,0,Standard,1221.95,31.71946226,213,No,26.13018929,37.70904424,Low_spent_Medium_value_payments,429.9808865,Standard
15499,35274,2,Sheppardx,25,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,29,17,2.65,0,Standard,1221.95,40.3551445,214,No,26.13018929,37.70904424,Low_spent_Small_value_payments,399.6327519,Standard
15500,35274,3,Sheppardx,25,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,29,17,0.65,0,Standard,1221.95,29.53152648,215,No,26.13018929,37.70904424,High_spent_Medium_value_payments,471.5186085,Standard
15501,35274,4,Sheppardx,26,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,30,14,2.65,0,Standard,1221.95,26.77267672,216,No,26.13018929,37.70904424,Low_spent_Medium_value_payments,504.9890127,Standard
15502,35274,5,Sheppardx,26,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,29,20,2.65,0,Standard,1221.95,31.31158224,217,No,26.13018929,37.70904424,Low_spent_Small_value_payments,346.9879136,Standard
15503,35274,6,Sheppardx,26,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,29,16,2.65,0,Standard,1221.95,29.89064685,218,No,26.13018929,37.70904424,High_spent_Medium_value_payments,382.7585937,Standard
15504,35274,7,Sheppardx,26,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,29,17,2.65,0,Standard,1221.95,27.23366451,219,NM,26.13018929,37.70904424,Low_spent_Medium_value_payments,436.0223856,Standard
15505,35274,8,Sheppardx,26,152281148,Journalist,45002.48,3485.206667,4,7,2,1,Student Loan,29,19,2.65,1,Standard,1221.95,35.5410268,220,No,26.13018929,37.70904424,High_spent_Medium_value_payments,461.4719517,Good
15510,41104,1,Camposn,36,301858354,Engineer,9158.03,863.1691667,8,10,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",57,24,1.19,9,Bad,2495.15,35.84678283,154,Yes,13.21855911,21.76715492,Low_spent_Small_value_payments,320.8134769,Poor
15511,41104,2,Camposn,36,301858354,Engineer,9158.03,863.1691667,8,10,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",58,22,1.19,9,Bad,2495.15,32.94710364,155,Yes,13.21855911,21.76715492,Low_spent_Small_value_payments,253.6360713,Poor
15512,41104,3,Camposn,36,301858354,Engineer,9158.03,863.1691667,8,10,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",57,22,1.19,9,Bad,2495.15,33.6630692,156,Yes,13.21855911,21.76715492,Low_spent_Large_value_payments,299.2241799,Poor
15513,41104,4,Camposn,36,301858354,Engineer,9158.03,863.1691667,8,10,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",54,22,1.19,9,Bad,2495.15,27.27832614,157,NM,13.21855911,21.76715492,Low_spent_Medium_value_payments,276.7724914,Poor
15514,41104,5,Camposn,36,301858354,Engineer,9158.03,863.1691667,8,10,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",57,20,1.19,9,Bad,2495.15,33.94708215,158,Yes,13.21855911,21.76715492,Low_spent_Small_value_payments,333.5944057,Poor
15515,41104,6,Camposn,36,301858354,Engineer,9158.03,822.124562,8,10,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",55,19,1.19,9,Bad,2495.15,38.57730118,159,Yes,54.26316381,21.76715492,Low_spent_Small_value_payments,282.5812772,Poor
15516,41104,7,Camposn,36,301858354,Engineer,9158.03,822.124562,7,9,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",57,22,1.19,9,Bad,2495.15,34.49405903,160,Yes,54.26316381,21.76715492,Low_spent_Small_value_payments,281.018924,Standard
15517,41104,8,Camposn,36,301858354,Engineer,9158.03,822.124562,7,9,27,2,"Debt Consolidation Loan, and Credit-Builder Loan",57,22,1.19,9,Bad,2495.15,25.03028053,161,Yes,54.26316381,21.76715492,High_spent_Small_value_payments,304.8896943,Standard
15522,14324,1,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",25,9,9.84,9,Standard,1948.88,32.73588288,181,Yes,403.3879319,62.46968647,High_spent_Medium_value_payments,351.5913817,Poor
15523,14324,2,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",25,10,9.84,9,Standard,1948.88,31.72838991,182,Yes,403.3879319,62.46968647,High_spent_Medium_value_payments,183.6614425,Poor
15524,14324,3,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",25,8,9.84,9,Standard,1948.88,32.06398645,183,Yes,403.3879319,62.46968647,High_spent_Large_value_payments,320.6861186,Poor
15525,14324,4,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",24,8,9.84,9,Standard,1948.88,32.89422988,184,NM,403.3879319,62.46968647,High_spent_Medium_value_payments,204.7138485,Poor
15526,14324,5,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",29,8,15.84,9,Standard,1948.88,32.32079038,185,Yes,403.3879319,62.46968647,Low_spent_Large_value_payments,296.7162312,Poor
15527,14324,6,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",25,8,9.84,9,Standard,1948.88,39.0164786,186,Yes,403.3879319,62.46968647,High_spent_Small_value_payments,60.86359017,Poor
15528,14324,7,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",25,8,14.84,9,Standard,1948.88,36.73048094,187,Yes,403.3879319,62.46968647,Low_spent_Medium_value_payments,273.3919226,Poor
15529,14324,8,Greg Roumeliotisn,19,871184847,Engineer,69941.88,5674.49,5,5,25,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",25,8,9.84,9,Standard,1948.88,32.31727063,188,NM,403.3879319,62.46968647,High_spent_Small_value_payments,69.51083861,Poor
15534,40649,1,Brucep,23,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,30,8,7.09,2,Standard,112.54,25.94810555,355,No,0,51.34890099,High_spent_Small_value_payments,442.3982732,Standard
15535,40649,2,Brucep,23,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,27,8,7.09,2,Standard,112.54,39.55795865,356,No,0,51.34890099,Low_spent_Small_value_payments,444.8088369,Standard
15536,40649,3,Brucep,23,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,27,8,7.09,6,Standard,112.54,40.83022697,357,No,0,51.34890099,Low_spent_Small_value_payments,505.4136164,Standard
15537,40649,4,Brucep,23,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,25,8,7.09,6,Standard,112.54,38.39928903,358,No,0,51.34890099,Low_spent_Small_value_payments,557.1769283,Standard
15538,40649,5,Brucep,24,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,27,8,7.09,6,Standard,112.54,38.2569483,359,No,0,51.34890099,High_spent_Small_value_payments,433.3863696,Standard
15539,40649,6,Brucep,24,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,27,8,7.09,6,Standard,112.54,30.10724059,360,No,0,51.34890099,High_spent_Medium_value_payments,495.3246666,Standard
15540,40649,7,Brucep,24,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,27,8,7.09,6,Standard,112.54,33.46076747,361,No,0,51.34890099,Low_spent_Small_value_payments,528.3284847,Standard
15541,40649,8,Brucep,24,946360628,Doctor,47178.46,4126.538333,6,5,18,0,No Data,22,8,1.09,6,Standard,112.54,26.06858319,362,NM,0,51.34890099,Low_spent_Small_value_payments,408.139476,Standard
15546,3750,1,Daviesd,30,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",13,10,1.26,2,Good,1321.62,35.18715457,375,No,140.9196844,63.45576802,Low_spent_Medium_value_payments,383.8114392,Good
15547,3750,2,Daviesd,30,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",13,10,1.26,2,Good,1321.62,38.25607943,376,No,140.9196844,63.45576802,High_spent_Large_value_payments,402.0619643,Good
15548,3750,3,Daviesd,30,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",13,10,1.26,2,Good,1321.62,39.01783417,377,NM,140.9196844,63.45576802,Low_spent_Medium_value_payments,348.7989927,Good
15549,3750,4,Daviesd,30,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",13,11,1.26,2,Good,1321.62,33.76830145,378,No,140.9196844,63.45576802,High_spent_Medium_value_payments,334.2427253,Good
15550,3750,5,Daviesd,30,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",12,13,1.26,2,Good,1321.62,37.96063969,379,No,140.9196844,63.45576802,Low_spent_Medium_value_payments,277.1729842,Good
15551,3750,6,Daviesd,30,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",12,7,8.26,6,Good,1321.62,31.00995646,380,No,140.9196844,63.45576802,High_spent_Medium_value_payments,324.2803034,Good
15552,3750,7,Daviesd,30,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",13,11,1.26,6,Good,1321.62,24.1992757,381,NM,140.9196844,63.45576802,High_spent_Small_value_payments,378.6846314,Good
15553,3750,8,Daviesd,31,991586499,Lawyer,42772.49,3664.374167,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",13,10,1.26,6,Good,1321.62,28.34498847,382,No,140.9196844,63.45576802,High_spent_Medium_value_payments,91.98577992,Good
